CODIGO_BP ,Ficha,AREA,NOMBRE_PROYECTO,PRESUPUESTO ACTUAL,PTTO ACTIVIDAD,CDP,EJECUCION,DISPONIBLE,% EJECUCION,POSPRE,VIGENCIA_FONDO,FONDO,ACTIVIDADES,ORIGEN,COMUNA,LINEA,AREA_FUNCIONAL,NOMBRE_AREA_FUNCIONAL,CENTRO_COSTO,NOMBRE_CENTRO_COSTO,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,2704368,2704368,0,0,0,2-3030103   Educ/DivulgAmbiental,0,2302 - SGP P.G. Otros Sect.,DESARROLLAR UNA ESTRATEGIA SOSTENIBLE COMUNITARIA UBICADO EN LA CALLE 6A ENTRE CARRERAS 84 Y 84A,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,3264623,3264623,0,0,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,REALIZAR INTERVENTORIA PARQUE DEL BARRIO MAYAPAN LAS VEGAS UBICADO EN LA CALLE 6A ENTRE CARRERAS 84 Y 84A,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,48784287,48784287,0,0,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,RECUPERACION DEL PARQUE DE LA URBANIZACION EL CANEY UBICADO EN LA CARRERA 83A  Y 83 B1 Y  CALLES 42A Y 45,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,2704368,2704368,0,0,0,2-3030103   Educ/DivulgAmbiental,0,2302 - SGP P.G. Otros Sect.,DESARROLLAR UNA ESTRATEGIA SOSTENIBLE COMUNITARIA UBICADO EN LA CARRERA 83A  Y 83 B1 Y  CALLES 42A Y 45,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,3604205,3604205,0,0,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,REALIZAR INTERVENTORIA PARQUE DEL PARQUE DE LA URBANIZACION EL CANEY UBICADO EN LA CARRERA 83A  Y 83 B1 Y  CALLES 42A Y 45,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,41783631,41783631,0,0,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,RECUPERACION DELPARQUE DEL BARRIO VALLE DE LILI UBICADO EN LA CALLE 42 ENTRE CARRERA 94 Y 96,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,2704368,2704368,0,0,0,2-3030103   Educ/DivulgAmbiental,0,2302 - SGP P.G. Otros Sect.,DESARROLLAR UNA ESTRATEGIA SOSTENIBLE COMUNITARIA UBICADO EN LA CALLE 42 ENTRE CARRERA 94 Y 96,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,3114163,3114163,0,0,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,REALIZAR INTERVENTORIA PARQUE DEL BARRIO VALLE DE LILI UBICADO EN LA CALLE 42 ENTRE CARRERA 94 Y 96,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,65359902,65359902,0,0,0,2-301010351   EscenDeport/Parques,4,2302 - SGP P.G. Otros Sect.,INSTALAR SEÑALETICAS INFORMATIVAS EN PARQUES Y ZONAS VERDES DE LA COMUNA 17,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,4640098,4640098,0,0,0,2-3040403   IntervtContCalidproS,4,2302 - SGP P.G. Otros Sect.,REALIZAR INTERVENTORIA DE LA INSTALACIÓN DE SEÑALÉTICA EN PARQUES Y ZONAS VERDES DE LA COMUNA 17  ,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,12415858,0,12415858,0,1,2-301010311   ProgSaneamiento Amb,2,2302 - SGP P.G. Otros Sect.,RESERVA EXCEPCIONAL - ACLARAR-RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,SITUADO,17,34,34040010019,"Recuperación y mantenimiento de zonas verdes, jardines, parques y población arborea del Municipio de Santiago de Cali",4133010103, Grupo Protección,,,
,21043709,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,,1,0,1,0,1,2-3040403   IntervtContCalidproS,2,2302 - SGP P.G. Otros Sect.,RESERVA EXCEPCIONAL - ACLARAR-RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 17 DE SANTIAGO DE CALI,SITUADO,17,34,34040010019,"Recuperación y mantenimiento de zonas verdes, jardines, parques y población arborea del Municipio de Santiago de Cali",4133010103, Grupo Protección,,,
21043711,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI," $ 323,375,956 ",35322577,35322577,0,0,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,RECUPERACION PARQUE LA HERRADURA (BARRIO MIRAFLORES) UBICADO EN LA CARRERA 24  ENTRE CALLES 3 Y 4,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,1157200,1157200,0,0,0,2-3030103   Educ/DivulgAmbiental,0,2302 - SGP P.G. Otros Sect.,ESTRATEGIA SOSTENIBLE COMUNITARIA DEL PARQUE LA HERRADURA (BARRIO MIRAFLORES) UBICADO EN LA CARRERA 24  ENTRE CALLES 3 Y 4,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,2553585,2553585,0,0,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,INTERVENTORIA DEL PARQUE LA HERRADURA (BARRIO MIRAFLORES) UBICADO EN LA CARRERA 24  ENTRE CALLES 3 Y 4,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,43670137,43670137,0,0,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,RECUPERACION PARQUE DEL BARRIO CHAMPAGNAT UBICADO EN LA CARRERA 32 ENTRE CALLES 9B y 9C,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,1157200,1157200,0,0,0,2-3030103   Educ/DivulgAmbiental,0,2302 - SGP P.G. Otros Sect.,ESTRATEGÍA SOSTENIBLE COMUNITARIA DEL PARQUE DEL BARRIO CHAMPAGNAT UBICADO EN LA CARRERA 32 ENTRE CALLES 9B y 9C,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,3137914,3137914,0,0,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,INTERVENTORÍA DEL PARQUE DEL BARRIO CHAMPAGNAT UBICADO EN LA CARRERA 32 ENTRE CALLES 9B y 9C,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,85045752,85045752,0,0,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,RECUPERACION PARQUE EL TUBO UBICADO EN LA CALLE 3 CON 63A,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,1157200,1157200,0,0,0,2-3030103   Educ/DivulgAmbiental,0,2302 - SGP P.G. Otros Sect.,ESTRATEGIA SOSTENIBLE COMUNITARIA DEL PARQUE  EL TUBO UBICADO EN LA CALLE 3 CON 63A,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,6034209,6034209,0,0,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,INTERVENTORIA DEL PARQUE  EL TUBO UBICADO EN LA CALLE 3 CON 63A,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,54977588,54977588,0,0,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,RECUPERACION PARQUE  BARRIO CAÑAVERALEJO SEGUROS PATRIA UBICADO EN LAS CARRERAS 63 Y 64 ENTRE CALLES 9 y 10,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,1157200,1157200,0,0,0,2-3030103   Educ/DivulgAmbiental,0,2302 - SGP P.G. Otros Sect.,ESTRATEGIA SOSTENIBLE COMUNITARIA DEL PARQUE  BARRIO CAÑAVERALEJO SEGUROS PATRIA UBICADO EN LAS CARRERAS 63 Y 64 ENTRE CALLES 9 y 10,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,3929438,3929438,0,0,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,INTERVENTORIA DEL PARQUE  BARRIO CAÑAVERALEJO SEGUROS PATRIA UBICADO EN LAS CARRERAS 63 Y 64 ENTRE CALLES 9 y 10,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,54394514,54394514,0,0,0,2-301010351   EscenDeport/Parques,4,2302 - SGP P.G. Otros Sect.,RECUPERACION BARRIO SAN FERNANDO VIEJO UBICADO EN LAS CARRERAS 25 Y 24F ENTRE CALLE 6OESTE,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,3867617,3867617,0,0,0,2-3040403   IntervtContCalidproS,4,2302 - SGP P.G. Otros Sect.,INTERVENTORIA DEL PARQUE BARRIO SAN FERNANDO VIEJO UBICADO EN LAS CARRERAS 25 Y 24F ENTRE CALLE 6OESTE,SITUADO,17,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043711,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,,25813825,0,25813825,0,1,2-301010311   ProgSaneamiento Amb,2,2302 - SGP P.G. Otros Sect.,RESERVA EXCEPCIONAL - ACLARAR-RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 19 DE SANTIAGO DE CALI,SITUADO,19,34,34040010019,"Recuperación y mantenimiento de zonas verdes, jardines, parques y población arborea del Municipio de Santiago de Cali",4133010103, Grupo Protección,,,
21043722,21043722,ECOSISTEMAS,IMPLEMENTACIÓN DEL CORREDOR AMBIENTAL PARA EL FOMENTO DE LA EDUCACIÓN Y RECREACIÓN EN LA COMUNA 22 DE SANTIAGO DE CALI," $ 953,071,560 ",313393216,0,0,313393216,0,2-301010311   ProgSaneamiento Amb,4,2302 - SGP P.G. Otros Sect.,"CONSTRUIR PUENTE PEATONAL SOBRE RIO LILI  EN LA CALLE 13 ENTRE CARRERAS 102 Y 103, LADO PUENTE VEHICULAR, SENTIDO NORTE -SUR.",SITUADO,22,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043722,ECOSISTEMAS,IMPLEMENTACIÓN DEL CORREDOR AMBIENTAL PARA EL FOMENTO DE LA EDUCACIÓN Y RECREACIÓN EN LA COMUNA 22 DE SANTIAGO DE CALI,,12535729,0,0,12535729,0,2-3040403   IntervtContCalidproS,4,2302 - SGP P.G. Otros Sect.,"REALIZAR LA INTERVENTORIA D ELA CONSTRUCCION DEL PUENTE PEATONAL SOBRE RIO LILI  EN LA CALLE 13 ENTRE CARRERAS 102 Y 103, LADO PUENTE VEHICULAR, SENTIDO NORTE -SUR.",SITUADO,22,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043722,ECOSISTEMAS,IMPLEMENTACIÓN DEL CORREDOR AMBIENTAL PARA EL FOMENTO DE LA EDUCACIÓN Y RECREACIÓN EN LA COMUNA 22 DE SANTIAGO DE CALI,,346861573,0,0,346861573,0,2-301010311   ProgSaneamiento Amb,4,2302 - SGP P.G. Otros Sect.,IMPLEMENTAR OBRAS PARA SENDERO AMBIENTAL ENTRE CALLE 13 Y 16 Y CARRERAS 102 Y 103 RONDA DEL RIO LILI  COMUNA 22 ,SITUADO,22,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043722,ECOSISTEMAS,IMPLEMENTACIÓN DEL CORREDOR AMBIENTAL PARA EL FOMENTO DE LA EDUCACIÓN Y RECREACIÓN EN LA COMUNA 22 DE SANTIAGO DE CALI,,20811695,0,0,20811695,0,2-3040403   IntervtContCalidproS,4,2302 - SGP P.G. Otros Sect.,REALIZAR LA INTERVENTORIA DE LA CONSTRUCCION DEL OBRAS PARA SENDERO AMBIENTAL ENTRE CALLE 13 Y 16 Y CARRERAS 102 Y 103 RONDA DEL RIO LILI  COMUNA 22 ,SITUADO,22,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043722,ECOSISTEMAS,IMPLEMENTACIÓN DEL CORREDOR AMBIENTAL PARA EL FOMENTO DE LA EDUCACIÓN Y RECREACIÓN EN LA COMUNA 22 DE SANTIAGO DE CALI,,161911852,0,0,161911852,0,2-301010311   ProgSaneamiento Amb,4,2302 - SGP P.G. Otros Sect.,COSNTRUIR LA CUBIERTA DEL ECOPARQUE LAS GARZAS COMO ESPACIO PARA EL FOMENTO DE LA EDUCACIÓN AMBIENTAL EN LA COMUNA 22,SITUADO,22,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043722,ECOSISTEMAS,IMPLEMENTACIÓN DEL CORREDOR AMBIENTAL PARA EL FOMENTO DE LA EDUCACIÓN Y RECREACIÓN EN LA COMUNA 22 DE SANTIAGO DE CALI,,82870551,0,0,82870551,0,2-301010311   ProgSaneamiento Amb,0,2302 - SGP P.G. Otros Sect.,COSNTRUIR LA CUBIERTA DEL ECOPARQUE LAS GARZAS COMO ESPACIO PARA EL FOMENTO DE LA EDUCACIÓN AMBIENTAL EN LA COMUNA 22,SITUADO,22,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043722,ECOSISTEMAS,IMPLEMENTACIÓN DEL CORREDOR AMBIENTAL PARA EL FOMENTO DE LA EDUCACIÓN Y RECREACIÓN EN LA COMUNA 22 DE SANTIAGO DE CALI,,14686944,0,0,14686944,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,REALIZAR LA INTERVENTORIA DE LA CONSTRUCCIÓN DE LA CUBIERTA DEL ECOPARQUE LAS GARZAS ,SITUADO,22,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
21043730,21043730,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 3 DE SANTIAGO DE CALI," $ 43,378,882 ",43378882,0,43378882,0,1,2-301010311   ProgSaneamiento Amb,2,2302 - SGP P.G. Otros Sect.,RESERVA EXCEPCIONAL - ACLARAR-RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 3 DE SANTIAGO DE CALI,SITUADO,3,31,31020010001,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
21043734,21043734,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 6 DE SANTIAGO DE CALI," $ 2,479,527 ",2479527,0,2479527,0,1,2-3040403   IntervtContCalidproS,2,2302 - SGP P.G. Otros Sect.,RESERVA EXCEPCIONAL - ACLARAR-RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 6 DE SANTIAGO DE CALI,SITUADO,6,31,31020010001,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
21043736,21043736,PARQUES,RECUPERACIÓN AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 8 DE SANTIAGO DE CALI," $ 99,867,040 ",93333683,93333683,0,0,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,"Recuperacion  parque del barrio industrial sector 2, ubicado en la CARRERA 7A CON CALLE 34A ESQUINA",SITUADO,08,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043736,PARQUES,RECUPERACIÓN AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 8 DE SANTIAGO DE CALI,,6533357,6533357,0,0,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,"Ejecutar  interventoria en el parque del barrio industrial sector 2, ubicado en la CARRERA 7A CON CALLE 34A ESQUINA",SITUADO,08,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
21043746,21043746,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 18 DE SANTIAGO DE CALI," $ 48,000,000 ",28037384,0,0,28037384,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,Recuperacion  parque Horizontes en la Carrera 93 con Calle 3,SITUADO,18,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043746,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 18 DE SANTIAGO DE CALI,,1962616,0,0,1962616,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,Ejecutar la interventoria en el parque Horizontes en la Carrera 93 con Calle 3,SITUADO,18,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043746,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 18 DE SANTIAGO DE CALI,,16822429,0,0,16822429,0,2-301010351   EscenDeport/Parques,0,2302 - SGP P.G. Otros Sect.,Recuperacion parque Napoles en la Carrera 76 con Calle 1C,SITUADO,18,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
,21043746,PARQUES,RECUPERACION AMBIENTAL Y PAISAJISTICA DE PARQUES Y ZONAS VERDES DE LA COMUNA 18 DE SANTIAGO DE CALI,,1177571,0,0,1177571,0,2-3040403   IntervtContCalidproS,0,2302 - SGP P.G. Otros Sect.,Ejecutar la interventoria en el parque Napoles en la Carrera 76 con Calle 1C,SITUADO,18,42,42030020014,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
21043749,21043749,PARQUES,RECUPERACION DEL ESPACIO PÚBLICO VERDE EN LOS TERRITORIOS DE INCLUSIÓN Y OPORTUNIDAD TIOS DEL MUNICIPIO DE SANTIAGO DE CALI," $ 1,104,698,490 ",1031862736,0,1031862736,0,1,2-301010311   ProgSaneamiento Amb,2,1201  -   Saneamiento Fiscal,RESERVA EXCEPCIONAL - ACLARAR-RECUPERACION DEL ESPACIO PÚBLICO VERDE EN LOS TERRITORIOS DE INCLUSIÓN Y OPORTUNIDAD TIOS DEL MUNICIPIO DE SANTIAGO DE CALI,DEPENDENCIA,,31,31020010001,"Sitios deteriorados, parques y zonas blandas de separadores viales, zonas verdes,  entornos instituciones educativas oficiales, recuperados ambiental y paisajística con participación ciudadana",4133010103, Grupo Protección,,,
